# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed May 21 10:45:31 2025
#
# User preference: *
#
# CONSTRAINT:  where (tran_flag = 1
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_orbpererr1 > 0
# CONSTRAINT:  and pl_rade not null
# CONSTRAINT:  and pl_radeerr1 > 0
# CONSTRAINT:  and pl_tranmid not null
# CONSTRAINT:  and pl_tranmiderr1 > 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN tran_flag:      Detected by Transits
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tranmiderr1: Transit Midpoint Upper Unc. [days]
# COLUMN pl_tranmidlim:  Transit Midpoint Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Semi-Major Axis to Stellar Radius Upper Unc.
# COLUMN pl_ratdorlim:   Ratio of Semi-Major Axis to Stellar Radius Limit Flag
# COLUMN pl_orblper:     Argument of Periastron [deg]
# COLUMN pl_orblpererr1: Argument of Periastron Upper Unc. [deg]
# COLUMN pl_orblperlim:  Argument of Periastron Limit Flag
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_rvamperr1:   Radial Velocity Amplitude Upper Unc. [m/s]
# COLUMN pl_rvamplim:    Radial Velocity Amplitude Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_hmagerr1:    H (2MASS) Magnitude Upper Unc
# COLUMN sy_hmagerr2:    H (2MASS) Magnitude Lower Unc
#
pl_name,tran_flag,pl_orbper,pl_orbpererr1,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqtlim,pl_tranmid,pl_tranmiderr1,pl_tranmidlim,pl_trandur,pl_trandurerr1,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorlim,pl_orblper,pl_orblpererr1,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamplim,st_teff,st_tefferr1,st_tefflim,st_rad,st_raderr1,st_radlim,st_mass,st_masserr1,st_masslim,st_met,st_meterr1,st_metlim,rastr,ra,decstr,dec,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2
TOI-7041 b,1,9.69100000000,0.00600000000,0,,,,11.43316031,0.33626942,0,114.41822652,50.85254512,0,0.040000,0.040000,0,882.37,,0,2460160.39300000,0.01200000,0,15.7960068,0.9839063,0,4.800000,0.100000,0,131.0000,52.0000,0,36.20000,5.00000,0,4700.00,100.00,0,4.100000,0.080000,0,1.070000,0.050000,0,0.2500,0.1000,0,23h51m12.52s,357.8021716,-50d52m11.50s,-50.8698618,11.2510000,0.0260000,-0.0260000,8.8610000,0.0260000,-0.0260000
TOI-712 b,1,9.53136100000,0.00001800000,0,0.0792800000,0.0009600000,0,2.04900000,0.01200000,0,4.85000000,,0,0.540000,0.260000,0,650.00,6.00,0,2458757.26886000,0.00068000,0,1.7350000,0.0460000,0,,,,68.0000,88.0000,0,,,,4622.00,61.00,0,0.674000,0.017000,0,0.732000,0.027000,0,-0.0200,0.1200,0,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,10.8380000,0.0210000,-0.0210000,8.4090000,0.0420000,-0.0420000
TOI-712 c,1,51.69906000000,0.00017000000,0,0.2447000000,0.0030000000,0,2.70100000,0.09200000,0,7.76000000,,0,0.089000,0.083000,0,369.90,3.40,0,2458946.39598000,0.00093000,0,4.8430000,0.0580000,0,,,,115.0000,96.0000,0,,,,4622.00,61.00,0,0.674000,0.017000,0,0.732000,0.027000,0,-0.0200,0.1200,0,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,10.8380000,0.0210000,-0.0210000,8.4090000,0.0420000,-0.0420000
TOI-712 d,1,84.83960000000,0.00043000000,0,0.3405000000,0.0041000000,0,2.47400000,0.09000000,0,6.68000000,,0,0.073000,0.064000,0,313.60,2.90,0,2458640.54570000,0.00190000,0,5.7020000,0.0980000,0,,,,30.0000,110.0000,0,,,,4622.00,61.00,0,0.674000,0.017000,0,0.732000,0.027000,0,-0.0200,0.1200,0,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,10.8380000,0.0210000,-0.0210000,8.4090000,0.0420000,-0.0420000
TOI-715 b,1,19.28800400000,0.00002700000,0,0.0830000000,0.0027000000,0,1.55000000,0.06400000,0,3.02000000,,0,,,,234.00,12.00,0,2459002.63051000,0.00070000,0,1.9800000,0.0250000,0,,,,,,,,,,3075.00,75.00,0,0.240000,0.012000,0,0.225000,0.012000,0,-0.2500,0.2500,0,07h35m24.56s,113.8523276,-73d34m38.67s,-73.5774089,16.6830000,1.1330000,-1.1330000,11.2640000,0.0260000,-0.0260000
TOI-733 b,1,4.88476500000,0.00001900000,0,0.0618000000,0.0036000000,0,1.99200000,0.08500000,0,5.72000000,0.70000000,0,0.046000,0.056000,0,1055.80,36.20,0,2458545.77670000,0.00310000,0,2.6100000,0.1500000,0,14.000000,0.800000,0,-53.2000,158.9000,0,2.23000,0.26000,0,5585.00,60.00,0,0.949000,0.008000,0,0.956000,0.050000,0,-0.0400,0.0500,0,10h37m38.24s,159.4093183,-40d53m17.73s,-40.8882590,9.4400000,0.0030000,-0.0030000,7.9430000,0.0400000,-0.0400000
TOI-757 b,1,17.46819000000,0.00002000000,0,0.1220000000,0.0020000000,0,2.50000000,0.10000000,0,10.50000000,2.20000000,0,0.390000,0.080000,0,641.00,10.00,0,2459305.53220000,0.00060000,0,3.7200000,0.0500000,0,,,,-36.0000,14.0000,0,3.30000,0.60000,0,5278.00,63.00,0,0.780000,0.030000,0,0.800000,0.050000,0,-0.2700,0.0400,0,12h31m58.76s,187.9948428,-35d33m16.03s,-35.5544523,9.7430000,0.0040000,-0.0040000,7.9760000,0.0400000,-0.0400000
TOI-762 A b,1,3.47168260000,0.00000072000,0,0.0341800000,0.0006500000,0,8.33948164,0.19055267,0,79.77493016,13.34879309,0,0.083000,,1,555.40,6.40,0,2459850.25847000,0.00009400,0,1.3890000,0.0074000,0,17.290000,0.140000,0,,,,58.10000,9.30000,0,3266.00,36.00,0,0.425000,0.009100,0,0.442000,0.025000,0,0.3570,0.0850,0,11h04m17.94s,166.0747423,-47d49m17.39s,-47.8214964,16.0000000,0.2000000,-0.2000000,11.3480000,0.0280000,-0.0280000
TOI-763 b,1,5.60570000000,0.00130000000,0,0.0600000000,0.0006000000,0,2.28000000,0.11000000,0,9.79000000,0.78000000,0,0.040000,0.040000,0,1038.00,16.00,0,2458572.10200000,0.00310000,0,3.0213897,0.4694968,0,,,,42.0000,57.0000,0,3.79000,0.31000,0,5450.00,60.00,0,0.897000,0.013000,0,0.917000,0.028000,0,0.0100,0.0500,0,12h57m52.34s,194.4680980,-39d45m29.02s,-39.7580613,10.2650000,0.0230000,-0.0230000,8.5540000,0.0230000,-0.0230000
TOI-763 c,1,12.27370000000,0.00530000000,0,0.1011000000,0.0010000000,0,2.63000000,0.12000000,0,9.32000000,1.02000000,0,0.040000,0.040000,0,800.00,12.00,0,2458572.96610000,0.00710000,0,3.8398889,0.2858788,0,,,,62.0000,78.0000,0,2.78000,0.31000,0,5450.00,60.00,0,0.897000,0.013000,0,0.917000,0.028000,0,0.0100,0.0500,0,12h57m52.34s,194.4680980,-39d45m29.02s,-39.7580613,10.2650000,0.0230000,-0.0230000,8.5540000,0.0230000,-0.0230000
TOI-771 b,1,2.32601550000,0.00000100000,0,0.0208000000,0.0009000000,0,1.36000000,0.10000000,0,2.47000000,0.32000000,0,0.055000,0.047000,0,543.00,28.00,0,2458572.41910000,0.00030000,0,0.9600000,0.0400000,0,18.900000,1.100000,0,-130.0000,38.0000,0,3.29000,0.28000,0,3370.00,100.00,0,0.232000,0.017000,0,0.220000,0.030000,0,-0.1300,0.0700,0,10h56m27.33s,164.1138903,-72d59m06.62s,-72.9851736,14.8880000,0.0800000,-0.0800000,9.9550000,0.0220000,-0.0220000
TOI-776 b,1,8.24662000000,0.00002400000,0,0.0653000000,0.0014000000,0,1.79800000,0.07800000,0,5.00000000,1.60000000,0,0.052000,0.037000,0,520.00,12.00,0,2459288.87130000,0.00100000,0,2.3820000,0.0500000,0,27.870000,0.970000,0,45.0000,94.0000,0,2.40000,0.75000,0,3725.00,60.00,0,0.547000,0.017000,0,0.542000,0.040000,0,-0.2100,0.0800,0,11h54m18.72s,178.5779970,-37d33m12.08s,-37.5533568,11.5360000,0.0410000,-0.0410000,7.8770000,0.0400000,-0.0400000
TOI-776 c,1,15.66532300000,0.00007500000,0,0.1001000000,0.0022000000,0,2.04700000,0.08100000,0,6.90000000,2.60000000,0,0.089000,0.048000,0,420.00,10.00,0,2459324.53478000,0.00080000,0,2.9320000,0.0380000,0,42.750000,1.490000,0,7.0000,58.0000,0,2.65000,0.99000,0,3725.00,60.00,0,0.547000,0.017000,0,0.542000,0.040000,0,-0.2100,0.0800,0,11h54m18.72s,178.5779970,-37d33m12.08s,-37.5533568,11.5360000,0.0410000,-0.0410000,7.8770000,0.0400000,-0.0400000
TOI-778 b,1,4.63361100000,0.00000100000,0,0.0600000000,0.0030000000,0,15.40000000,0.50000000,0,878.00000000,77.00000000,0,0.210000,0.040000,0,1561.00,33.00,0,2458578.71610000,0.00010000,0,3.7600000,0.0100000,0,7.600000,0.200000,0,28.0000,12.0000,0,271.00000,17.00000,0,6643.00,150.00,0,1.710000,0.050000,0,1.400000,0.050000,0,0.0000,0.1000,0,13h17m20.12s,199.3338503,-15d16m25.34s,-15.2737046,9.1090000,0.0030000,-0.0030000,8.0900000,0.0260000,-0.0260000
TOI-782 b,1,8.02400150000,0.00000770000,0,0.0578000000,0.0018000000,0,2.73400000,0.08500000,0,19.10000000,,1,0.190000,0.090000,0,435.00,6.00,0,2458577.04189000,0.00085000,0,1.7082731,0.3798141,0,30.070000,0.680000,0,,,,11.60000,,1,3370.00,29.00,0,0.413000,0.008000,0,0.397000,0.010000,0,0.3400,0.1500,0,12h15m40.89s,183.9203614,-18d54m37.22s,-18.9103377,14.8300000,0.0240000,-0.0240000,10.1080000,0.0240000,-0.0240000
TOI-784 b,1,2.79703650000,0.00000310000,0,0.0380000000,0.0010000000,0,1.93000000,0.11000000,0,9.67000000,0.83000000,0,0.000000,,0,1256.00,,0,2459336.61221000,0.00044000,0,2.1850000,0.3220000,0,9.030000,0.180000,0,90.0000,,0,4.67000,0.20000,0,5558.00,100.00,0,0.907000,0.017000,0,0.910000,0.100000,0,-0.1300,0.0800,0,10h37m21.89s,159.3412205,-63d39m20.49s,-63.6556923,9.4120000,0.0030000,-0.0030000,7.7280000,0.0290000,-0.0290000
TOI-813 b,1,83.89110000000,0.00270000000,0,0.4230000000,0.0310000000,0,6.71000000,0.38000000,0,36.40000000,,0,0.000000,,0,610.00,28.00,0,2458370.78360000,0.00720000,0,13.0330846,0.2203743,0,47.200000,2.100000,0,,,,,,,5823.70,76.00,0,2.043540,0.106577,0,1.320000,0.060000,0,0.1000,0.1000,0,04h50m46.56s,72.6940102,-60d54m19.66s,-60.9054608,10.3580000,0.0060000,-0.0060000,9.0530010,0.0180000,-0.0180000
TOI-815 b,1,11.19725900000,0.00001800000,0,0.0903000000,0.0018000000,0,2.94000000,0.05000000,0,7.60000000,1.50000000,0,0.200000,,1,686.00,13.00,0,2459287.60280000,0.00090000,0,3.3790000,0.0230000,0,25.200000,0.600000,0,,,,2.60000,0.50000,0,4869.00,77.00,0,0.770000,0.009000,0,0.776000,0.036000,0,-0.0900,0.0500,0,10h23m29.27s,155.8719377,-43d50m05.73s,-43.8349248,10.2170000,0.0050000,-0.0050000,8.0660000,0.0290000,-0.0290000
TOI-815 c,1,34.97614500000,0.00009900000,0,0.1930000000,0.0040000000,0,2.62000000,0.10000000,0,23.50000000,2.40000000,0,0.220000,,1,469.00,9.00,0,2459288.63310000,0.00230000,0,2.9700000,0.0900000,0,53.900000,1.300000,0,,,,5.50000,0.50000,0,4869.00,77.00,0,0.770000,0.009000,0,0.776000,0.036000,0,-0.0900,0.0500,0,10h23m29.27s,155.8719377,-43d50m05.73s,-43.8349248,10.2170000,0.0050000,-0.0050000,8.0660000,0.0290000,-0.0290000
TOI-824 b,1,1.39297800000,0.00001800000,0,0.0217700000,0.0003200000,0,2.92600000,0.20200000,0,18.46700000,1.84300000,0,,,,1253.00,38.00,0,2458639.60354000,0.00035000,0,1.1534400,0.0194400,0,6.730000,0.220000,0,,,,13.20000,1.20000,0,4600.00,110.00,0,0.695000,0.027000,0,0.710000,0.032000,0,-0.0920,0.0760,0,14h48m39.71s,222.1654705,-57d35m19.92s,-57.5888666,11.3140000,0.0150000,-0.0150000,8.5570000,0.0460000,-0.0460000
TOI-833 b,1,1.04187770000,0.00003240000,0,0.0171000000,0.0003000000,0,1.27000000,0.07000000,0,2.15000000,,0,,,,1118.00,49.00,0,2458597.25600000,0.00100000,0,1.2737667,0.2414362,0,,,,,,,,,,3920.00,160.00,0,0.600000,0.020000,0,0.610000,0.030000,0,,,,09h42m34.91s,145.6454720,-62d28m33.19s,-62.4758857,11.7240000,0.0140000,-0.0140000,8.3500000,0.0550000,-0.0550000
TOI-836 b,1,3.81673000000,0.00001000000,0,0.0422000000,0.0009300000,0,1.70400000,0.06700000,0,4.53000000,0.92000000,0,0.053000,0.042000,0,871.00,36.00,0,2458599.99530000,0.00190000,0,1.8050000,0.2220000,0,,,,9.0000,92.0000,0,2.38000,0.35000,0,4552.00,154.00,0,0.665000,0.010000,0,0.678000,0.049000,0,-0.2840,0.0670,0,15h00m19.17s,225.0798831,-24d27m15.13s,-24.4542022,9.9200000,0.0300000,-0.0300000,6.9830000,0.0400000,-0.0400000
TOI-836 c,1,8.59545000000,0.00001000000,0,0.0750000000,0.0016000000,0,2.58700000,0.08800000,0,9.60000000,2.70000000,0,0.078000,0.056000,0,665.00,27.00,0,2458599.76230000,0.00080000,0,2.4860000,0.1610000,0,,,,-28.0000,113.0000,0,3.86000,0.85000,0,4552.00,154.00,0,0.665000,0.010000,0,0.678000,0.049000,0,-0.2840,0.0670,0,15h00m19.17s,225.0798831,-24d27m15.13s,-24.4542022,9.9200000,0.0300000,-0.0300000,6.9830000,0.0400000,-0.0400000
TOI-837 b,1,8.32491130000,0.00000360000,0,0.0888000000,0.0026000000,0,9.16894621,0.38110534,0,120.45696625,18.43404761,0,0.000000,,0,995.30,20.40,0,2459356.81398000,0.00025000,0,1.9830000,0.0340000,0,18.160000,0.500000,0,90.0000,,0,34.70000,5.30000,0,5995.00,79.00,0,1.052000,0.012000,0,1.142000,0.008000,0,0.0100,0.0400,0,10h28m08.95s,157.0372806,-64d30m18.76s,-64.5052107,10.6350000,0.0070000,-0.0070000,9.1080000,0.0380000,-0.0380000
TOI-849 b,1,0.76554800000,0.00005300000,0,0.0155000000,0.0003000000,0,3.64000000,0.38000000,0,41.80000000,2.50000000,0,0.000000,,0,1932.00,,0,2458871.68120000,0.00830000,0,1.5700000,0.0400000,0,3.700000,0.100000,0,90.0000,,0,29.70000,1.50000,0,5257.00,108.00,0,0.970000,0.100000,0,0.970000,0.040000,0,0.1900,0.0300,0,01h54m51.79s,28.7157956,-29d25m18.15s,-29.4217086,11.9810000,0.0340000,-0.0340000,10.4810000,0.0240000,-0.0240000
TOI-858 B b,1,3.27971780000,0.00000140000,0,0.0443500000,0.0010000000,0,14.06727078,0.43715025,0,349.61124770,25.42627256,0,0.150000,,1,1529.00,23.00,0,2458386.45235000,0.00028000,0,3.6024000,0.0216000,0,,,,,,,143.00000,7.00000,0,5842.00,84.00,0,1.308000,0.037000,0,1.081000,0.076000,0,0.1530,0.0910,0,04h00m47.96s,60.1998256,-54d35m34.50s,-54.5929177,11.1830000,0.0690000,-0.0690000,9.7900000,0.0250000,-0.0250000
TOI-871 b,1,14.36256500000,0.00009000000,0,0.1054000000,0.0021000000,0,1.66400000,0.11400000,0,3.41000000,,0,,,,621.00,16.05,0,2458417.05230000,0.00270000,0,4.0320000,5.5680000,0,26.300000,6.920000,0,,,,,,,4929.00,80.00,0,0.719000,0.025000,0,0.758000,0.046000,0,-0.0700,0.2300,0,04h58m57.03s,74.7376264,-50d37m38.70s,-50.6274153,10.5690000,0.0100000,-0.0100000,8.4880000,0.0460000,-0.0460000
TOI-892 b,1,10.62656000000,0.00007000000,0,0.0920000000,0.0050000000,0,11.99363000,0.22418000,0,301.93850000,22.24810000,0,0.125000,,1,1397.00,40.00,0,2458475.68900000,0.00200000,0,5.4150000,0.1190000,0,14.200000,0.800000,0,,,,74.00000,5.00000,0,6261.00,80.00,0,1.390000,0.020000,0,1.280000,0.030000,0,0.2400,0.0500,0,05h46m57.17s,86.7382280,-11d14m07.22s,-11.2353401,11.4300000,0.0140000,-0.0140000,10.1880000,0.0240000,-0.0240000
TOI-904 b,1,10.87720000000,0.00030000000,0,0.0560000000,0.0190000000,0,2.42600000,0.16300000,0,6.46000000,,0,,,,429.43,32.61,0,2459366.62100000,0.00100000,0,3.6500000,1.2700000,0,23.000000,6.000000,0,,,,,,,3770.20,70.00,0,0.527000,0.021000,0,0.557000,0.028000,0,0.0220,0.0900,0,05h57m29.11s,89.3712733,-83d07m47.02s,-83.1297264,12.5880000,0.0690000,-0.0690000,8.9410000,0.0420000,-0.0420000
TOI-904 c,1,83.99970000000,0.00060000000,0,0.3120000000,0.0230000000,0,2.16700000,0.13000000,0,5.34000000,,0,,,,217.26,9.10,0,2459386.34900000,0.00300000,0,5.0400000,0.3700000,0,130.000000,8.000000,0,,,,,,,3770.20,70.00,0,0.527000,0.021000,0,0.557000,0.028000,0,0.0220,0.0900,0,05h57m29.11s,89.3712733,-83d07m47.02s,-83.1297264,12.5880000,0.0690000,-0.0690000,8.9410000,0.0420000,-0.0420000
TOI-905 b,1,3.73949400000,0.00003800000,0,0.0466600000,0.0009600000,0,13.12573900,0.59407700,0,211.99261000,13.34886000,0,0.024000,0.025000,0,1192.00,39.00,0,2458643.30898000,0.00020000,0,2.0280000,0.0264000,0,11.470000,0.420000,0,39.0000,61.0000,0,89.10000,3.80000,0,5570.00,150.00,0,0.918000,0.038000,0,0.968000,0.061000,0,0.1400,0.2200,0,15h10m38.08s,227.6586754,-71d21m41.87s,-71.3616316,11.0800000,0.0140000,-0.0140000,9.5100000,0.0220000,-0.0220000
TOI-908 b,1,3.18379200000,0.00000700000,0,0.0416570000,0.0000020000,0,3.18600000,0.15500000,0,16.13700000,4.11200000,0,0.132000,0.091000,0,1317.00,38.00,0,2459384.29200000,0.00200000,0,2.4570000,0.1200000,0,,,,35.8560,94.9720,0,7.24400,1.76800,0,5626.00,61.00,0,1.028000,0.030000,0,0.950000,0.010000,0,0.0800,0.0400,0,03h32m38.26s,53.1594266,-81d15m02.68s,-81.2507450,11.3160000,0.0120000,-0.0120000,9.7340000,0.0260000,-0.0260000
TOI-913 b,1,11.09864400000,0.00058700000,0,,,,2.45280000,0.12690000,0,6.59000000,,0,,,,712.01,,0,2458625.21330000,0.00240000,0,3.2464373,0.2869478,0,24.352000,1.910000,0,,,,,,,4969.00,133.41,0,0.732500,0.048800,0,0.820000,0.105449,0,-0.1330,0.1000,0,15h38m17.36s,234.5723244,-80d48m12.34s,-80.8034265,10.4520000,0.0060000,-0.0060000,8.3840000,0.0420000,-0.0420000
TOI-942 b,1,4.32421000000,0.00001900000,0,0.0486600000,0.0001600000,0,3.89000000,0.25000000,0,826.35800000,,1,0.340000,0.100000,0,1120.00,,0,2458441.57900000,0.00210000,0,3.4032000,0.0600000,0,10.120000,0.130000,0,-16.0000,28.0000,0,370.00000,,1,4969.00,100.00,0,0.894000,0.056000,0,0.822000,0.007900,0,-0.2210,0.1310,0,05h06m35.91s,76.6496172,-20d14m44.21s,-20.2456126,11.9820000,0.0260000,-0.0260000,9.7470000,0.0240000,-0.0240000
TOI-942 c,1,10.15627200000,0.00003700000,0,0.0859800000,0.0002700000,0,4.67000000,0.34000000,0,37.00000000,,1,0.320000,0.230000,0,,,,2458447.05630000,0.00190000,0,1.9185600,0.0196800,0,17.880000,0.220000,0,20.0000,63.0000,0,12.00000,,1,4969.00,100.00,0,0.894000,0.056000,0,0.822000,0.007900,0,-0.2210,0.1310,0,05h06m35.91s,76.6496172,-20d14m44.21s,-20.2456126,11.9820000,0.0260000,-0.0260000,9.7470000,0.0240000,-0.0240000
TOI-954 b,1,3.68497290000,0.00000270000,0,0.0496300000,0.0008900000,0,9.55006800,0.59407700,0,55.30242000,5.72094000,0,0.140000,0.180000,0,1526.00,123.00,0,2458411.90651000,0.00084000,0,5.0900000,0.9300000,0,,,,276.0000,9.0000,0,20.70000,2.00000,0,5710.00,53.00,0,1.892000,0.077000,0,1.201000,0.066000,0,0.2150,0.0500,0,04h07m45.85s,61.9410587,-25d12m31.69s,-25.2088028,10.3430000,0.0050000,-0.0050000,8.8910000,0.0260000,-0.0260000
TOI-969 b,1,1.82373050000,0.00000200000,0,0.0263600000,0.0001700000,0,2.76500000,0.08800000,0,9.10000000,1.00000000,0,,,,941.00,31.00,0,2459248.37709000,0.00036000,0,1.5190000,0.0180000,0,8.470000,0.210000,0,,,,,,,4435.00,80.00,0,0.671000,0.015000,0,0.734000,0.014000,0,0.1750,0.0190,0,07h40m32.80s,115.1366858,+02d05m54.92s,2.0985879,11.6460000,0.0310000,-0.0310000,9.0290000,0.0230000,-0.0230000
TRAPPIST-1 b,1,1.51082600000,0.00000600000,0,0.0115400000,0.0001000000,0,1.11600000,0.01400000,0,1.37400000,0.06900000,0,0.006220,0.003040,0,397.60,3.80,0,2457322.51419300,0.00000300,0,0.6010000,0.0018000,0,20.843000,0.094000,0,336.8600,34.2400,0,,,,2566.00,26.00,0,0.119200,0.001300,0,0.089800,0.002300,0,0.0400,0.0800,0,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618,17.0200000,0.2000000,-0.2000000,10.7180000,0.0210000,-0.0210000
TRAPPIST-1 c,1,2.42193700000,0.00001800000,0,0.0158000000,0.0001300000,0,1.09700000,0.01400000,0,1.30800000,0.05600000,0,0.006540,0.001880,0,339.70,3.30,0,2457282.81138710,0.00000380,0,0.7005000,0.0022000,0,28.549000,0.129000,0,282.4500,17.1000,0,,,,2566.00,26.00,0,0.119200,0.001300,0,0.089800,0.002300,0,0.0400,0.0800,0,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618,17.0200000,0.2000000,-0.2000000,10.7180000,0.0210000,-0.0210000
TRAPPIST-1 d,1,4.04921900000,0.00002600000,0,0.0222700000,0.0001900000,0,0.78800000,0.01100000,0,0.38800000,0.01200000,0,0.008370,0.000930,0,286.20,2.80,0,2457670.14630140,0.00001840,0,0.8145000,0.0040000,0,40.216000,0.182000,0,-8.7300,6.1700,0,,,,2566.00,26.00,0,0.119200,0.001300,0,0.089800,0.002300,0,0.0400,0.0800,0,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618,17.0200000,0.2000000,-0.2000000,10.7180000,0.0210000,-0.0210000
TRAPPIST-1 e,1,6.10101300000,0.00003500000,0,0.0292500000,0.0025000000,0,0.92000000,0.01300000,0,0.69200000,0.02200000,0,0.005100,0.000580,0,249.70,2.40,0,2457660.36766210,0.00001430,0,0.9293000,0.0043000,0,52.855000,0.239000,0,108.3700,8.4700,0,,,,2566.00,26.00,0,0.119200,0.001300,0,0.089800,0.002300,0,0.0400,0.0800,0,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618,17.0200000,0.2000000,-0.2000000,10.7180000,0.0210000,-0.0210000
TRAPPIST-1 f,1,9.20754000000,0.00003200000,0,0.0384900000,0.0003300000,0,1.04500000,0.01300000,0,1.03900000,0.03100000,0,0.010070,0.000680,0,217.70,2.10,0,2457671.37372990,0.00001570,0,1.0480000,0.0042000,0,69.543000,0.314000,0,368.8100,3.1100,0,,,,2566.00,26.00,0,0.119200,0.001300,0,0.089800,0.002300,0,0.0400,0.0800,0,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618,17.0200000,0.2000000,-0.2000000,10.7180000,0.0210000,-0.0210000
TRAPPIST-1 g,1,12.35244600000,0.00005400000,0,0.0468300000,0.0004000000,0,1.12900000,0.01500000,0,1.32100000,0.03800000,0,0.002080,0.000580,0,197.30,1.90,0,2457665.36284390,0.00002060,0,1.1370000,0.0047000,0,84.591000,0.382000,0,191.3400,13.8300,0,,,,2566.00,26.00,0,0.119200,0.001300,0,0.089800,0.002300,0,0.0400,0.0800,0,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618,17.0200000,0.2000000,-0.2000000,10.7180000,0.0210000,-0.0210000
